credit_line,city,socioeconomic_level,housing_status,invoice_value,has_disability,age,dependents,gender,income,target,approved_limit,invoice_to_income_ratio,limit_to_income_ratio,age_group,income_category,default
8013,5001,2,1,11.3547148882366,2,29,1,2,1900000,1,14.866332532446323,5.9761625853021135e-06,7.824381425297315e-06,26-35,Medio,0
8013,5088,1,2,11.594321103174222,2,18,0,1,1300000,4,0.0,8.918701680363493e-06,0.0,18-25,Muy Bajo,1
8013,5001,2,1,12.047967490395186,2,45,0,1,1900000,4,0.0,6.341032183875264e-06,0.0,36-45,Medio,1
699,20770,1,1,11.13206028223028,2,45,1,2,2200000,4,0.0,5.060025101002354e-06,0.0,36-45,Alto,1
8082,5001,2,1,12.235636302128867,2,18,0,2,2100000,1,14.062371417145494,5.82649070268484e-06,6.6963641527530194e-06,18-25,Alto,0
702,68547,3,1,11.674653081462434,2,23,0,2,1600000,1,14.062371417145494,7.296653615505512e-06,8.788976642605533e-06,18-25,Bajo,0
8013,5001,2,2,11.7152212029716,2,23,0,1,1687000,4,0.0,6.944406792273152e-06,0.0,18-25,Bajo,1
8013,5001,2,2,11.849404844423074,2,51,0,2,1400000,4,0.0,8.46385455754894e-06,0.0,46-55,Muy Bajo,1
8013,5631,3,1,12.206077645517674,2,32,0,2,2000000,1,14.866332532446323,6.103035771240951e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5001,2,1,11.641512152666213,2,34,1,2,2000000,1,14.866332532446323,5.8207531659565235e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5266,2,1,11.51293546492023,2,45,0,2,2000000,4,0.0,5.756464854227687e-06,0.0,36-45,Medio,1
25,5129,1,2,10.197313214435868,2,37,0,2,3000000,1,14.866332532446323,3.399103271777532e-06,4.955442525667933e-06,36-45,Muy Alto,0
8013,5837,2,1,8.517393171418904,2,27,1,1,2500000,4,13.592368256649284,3.4069559057851993e-06,5.4369451278816625e-06,26-35,Alto,1
8013,5001,3,1,13.351247221666982,2,22,0,1,1800000,4,0.0,7.417355446839742e-06,0.0,18-25,Medio,1
8013,5665,1,2,12.434323134212528,2,30,0,1,2600000,1,14.866332532446323,4.78243013530092e-06,5.717818005626276e-06,26-35,Muy Alto,0
699,68081,1,1,11.85902266127104,2,33,0,1,2500000,1,14.062371417145494,4.7436071670655485e-06,5.624946316879671e-06,26-35,Alto,0
699,68547,1,1,12.353509408803884,2,41,0,1,2500000,1,14.062371417145494,4.941401786960839e-06,5.624946316879671e-06,36-45,Alto,0
8082,5001,1,1,11.350418300109132,2,27,2,1,1800000,1,14.978661680269909,6.305784441291495e-06,8.3214740882199e-06,26-35,Medio,0
8082,5001,1,1,11.652696102959752,2,29,2,1,1850000,1,14.077875591662238,6.298751245518111e-06,7.609658368650741e-06,26-35,Medio,0
8013,5030,2,1,11.4246514730359,2,43,2,1,1600000,4,0.0,7.140402707895745e-06,0.0,36-45,Bajo,1
702,68307,2,1,10.705175187385525,2,28,1,2,2000000,1,14.151983508870948,5.352584917400304e-06,7.075988216441366e-06,26-35,Medio,0
699,54385,1,1,11.053568953468252,2,26,0,2,2000000,4,0.0,5.52678171334327e-06,0.0,26-35,Medio,1
8082,5001,2,2,10.859018228147889,2,39,0,1,2000000,1,15.1764873675101,5.4295063993207446e-06,7.588239889635105e-06,36-45,Medio,0
702,68276,2,1,12.093245434463944,2,29,0,1,1800000,1,14.062371417145494,6.718465953332217e-06,7.812424224845149e-06,26-35,Medio,0
699,68276,1,1,11.44016120501539,2,40,0,2,1400000,4,0.0,8.171537881055363e-06,0.0,36-45,Muy Bajo,1
8013,5088,1,1,9.210440366976515,2,28,1,2,2200000,1,14.866332532446323,4.186561900188462e-06,6.75742080682978e-06,26-35,Alto,0
25,66594,1,1,11.91992938849441,2,23,0,1,1800000,1,14.866332532446323,6.622179314619497e-06,8.259069040765157e-06,18-25,Medio,0
8013,5030,1,1,11.092290879929587,2,38,1,1,1700000,4,13.592368256649284,6.524873150033198e-06,7.995506035966616e-06,36-45,Bajo,1
8013,5001,1,2,12.746281327940368,2,31,1,2,1600000,4,0.0,7.966420850949699e-06,0.0,26-35,Bajo,1
8013,5837,1,2,12.745185389506354,2,29,1,2,2000000,4,0.0,6.372589508458423e-06,0.0,26-35,Medio,1
8013,5001,3,2,12.33336587118755,2,43,0,2,1500000,4,13.815511557963774,8.222238432632745e-06,9.21033489841925e-06,36-45,Muy Bajo,1
642,54001,2,2,11.820417517632333,2,59,1,2,2500000,1,14.062371417145494,4.7281651157868865e-06,5.624946316879671e-06,56-65,Alto,0
8082,5001,2,2,11.695255355062796,2,57,0,1,4000000,4,0.0,2.923813107812422e-06,0.0,56-65,Muy Alto,1
8013,5001,2,2,13.081543466215235,2,60,0,2,2300000,4,0.0,5.687625121126136e-06,0.0,56-65,Alto,1
8013,5079,1,1,11.156264806643742,2,27,1,1,1700000,1,14.866332532446323,6.5625048494934665e-06,8.744896345617634e-06,26-35,Bajo,0
8082,5266,3,2,13.248116346376763,2,44,1,1,2200000,1,14.062371417145494,6.021868329322015e-06,6.391984102346087e-06,36-45,Alto,0
8013,5001,3,2,14.127198177762857,2,51,0,1,2400000,1,14.866332532446323,5.8863301214303065e-06,6.194302640893201e-06,46-55,Alto,0
699,68001,1,2,11.66407450151316,2,61,0,2,3000000,1,14.062371417145494,3.888023537829874e-06,4.687455576563306e-06,56-65,Muy Alto,0
8082,5001,2,2,12.35979323288092,2,62,0,2,800000,4,0.0,1.5449722228948363e-05,0.0,56-65,Muy Bajo,1
8013,5001,2,2,11.69660443339735,2,41,0,1,1600000,1,14.866332532446323,7.310373201890093e-06,9.291452025621437e-06,36-45,Bajo,0
8082,5001,1,2,11.943330309602674,2,30,2,1,1500000,1,14.978661680269909,7.962214898258516e-06,9.985767796334742e-06,26-35,Muy Bajo,0
8013,5001,2,1,11.81303746480054,2,29,1,1,2200000,4,0.0,5.369560043291136e-06,0.0,26-35,Alto,1
8013,5088,3,1,11.51293546492023,2,55,0,1,1800000,1,14.866332532446323,6.396071704915847e-06,8.259069040765157e-06,46-55,Medio,0
8013,5360,1,1,11.44481791575555,2,59,0,1,2500000,1,14.866332532446323,4.577925335132086e-06,5.946530634366275e-06,56-65,Alto,0
8013,5001,3,1,12.810342163217326,2,31,1,1,2000000,1,14.866332532446323,6.405167879024723e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5250,1,2,9.210440366976515,2,26,1,2,2500000,1,14.866332532446323,3.6841746731207367e-06,5.946530634366275e-06,26-35,Alto,0
8013,5001,2,1,11.918397239722838,2,27,2,2,1800000,1,14.866332532446323,6.621328121330398e-06,8.259069040765157e-06,26-35,Medio,0
8013,5837,1,2,9.90353755128617,2,29,0,2,2400000,1,14.866332532446323,4.126472260339129e-06,6.194302640893201e-06,26-35,Alto,0
8013,5001,2,2,12.122696471358964,2,20,1,2,1400000,4,0.0,8.659062723068743e-06,0.0,18-25,Muy Bajo,1
8013,5585,2,2,11.1687012593268,2,52,1,2,1850000,1,14.866332532446323,6.037132552537431e-06,8.035851079240672e-06,46-55,Medio,0
8013,5001,2,2,12.223691517618628,2,26,0,1,2300000,4,0.0,5.314646175205414e-06,0.0,26-35,Alto,1
8082,5001,3,2,11.695255355062796,2,63,0,2,1400000,4,0.0,8.353747858082099e-06,0.0,56-65,Muy Bajo,1
8013,5861,2,1,10.803181313502913,2,28,1,2,2100000,4,0.0,5.144369604349195e-06,0.0,26-35,Alto,1
8013,5001,2,2,13.248387913958204,2,33,2,2,2000000,4,0.0,6.624190644883779e-06,0.0,26-35,Medio,1
8013,5001,2,2,10.308985993422082,2,30,1,1,1590000,1,14.866332532446323,6.48363491181583e-06,9.349888794061339e-06,26-35,Bajo,0
101,63130,1,2,14.508658238524095,2,59,0,2,1800000,1,14.978661680269909,8.060361210090492e-06,8.3214740882199e-06,56-65,Medio,0
8013,5250,1,2,11.51293546492023,2,35,2,2,1400000,1,14.077875591662238,8.223519458143408e-06,1.0055618240031427e-05,26-35,Muy Bajo,0
8013,5837,1,1,12.099439097688393,2,51,0,1,2100000,1,14.866332532446323,5.761634921930224e-06,7.079202596782727e-06,46-55,Alto,0
8013,5893,1,2,11.128644382529194,2,18,0,1,1460000,4,0.0,7.622353945325512e-06,0.0,18-25,Muy Bajo,1
8013,5837,1,2,9.210440366976515,2,37,0,2,1750000,4,0.0,5.263105773640424e-06,0.0,36-45,Medio,1
8082,5001,2,2,12.206077645517674,2,68,0,1,5000000,1,14.914123179965662,2.4412150408605266e-06,2.9828240394283243e-06,65+,Muy Alto,0
8013,5001,2,2,13.169752560658132,2,53,0,1,2500000,4,0.0,5.267898917103686e-06,0.0,46-55,Alto,1
8013,5360,1,1,11.59966263770264,2,23,0,1,1800000,4,0.0,6.444253440805111e-06,0.0,18-25,Medio,1
8013,5837,1,1,11.757861818730364,2,25,0,2,1700000,4,0.0,6.916385236673604e-06,0.0,18-25,Bajo,1
8013,5250,1,2,10.308985993422082,2,34,2,2,1600000,1,14.866332532446323,6.443112218943664e-06,9.291452025621437e-06,26-35,Bajo,0
8013,5495,1,2,11.082157933374816,2,60,1,1,1700000,1,14.077875591662238,6.518912596742482e-06,8.281098417978718e-06,56-65,Bajo,0
8082,5001,2,2,11.727238138609684,2,50,0,1,2000000,1,14.062371417145494,5.8636161374967734e-06,7.0311821929816505e-06,46-55,Medio,0
8082,5001,2,2,12.206077645517674,2,39,0,1,4500000,4,0.0,2.7124610962347948e-06,0.0,36-45,Muy Alto,1
702,68689,2,1,10.617270346696143,2,26,1,2,1350000,4,0.0,7.864638875597976e-06,0.0,26-35,Muy Bajo,1
702,68547,3,1,9.210440366976515,2,27,0,2,1900000,1,14.946912992035967,4.847597641778354e-06,7.866792171180946e-06,26-35,Medio,0
702,68001,3,1,12.203243647686628,2,29,0,2,1600000,1,0.0,7.627022512915072e-06,0.0,26-35,Bajo,0
8013,5001,2,1,12.833477914501954,2,22,0,2,1300000,4,0.0,9.871898494310353e-06,0.0,18-25,Muy Bajo,1
25,17442,1,1,11.38260035529399,2,26,1,2,1300000,1,14.866332532446323,8.755839691887921e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8082,5001,3,1,12.154784614286667,2,29,1,1,1650000,4,13.815511557963774,7.3665316653060615e-06,8.373032233291842e-06,26-35,Bajo,1
8013,5001,2,1,11.6663930544015,2,25,0,1,2700000,4,0.0,4.320884716117327e-06,0.0,18-25,Muy Alto,1
8013,5001,1,2,10.71172525830841,2,30,0,2,1800000,1,14.866332532446323,5.9509551707518e-06,8.259069040765157e-06,26-35,Medio,0
8013,5001,3,2,12.630853334241957,2,53,0,2,1750000,4,0.0,7.217626352351774e-06,0.0,46-55,Medio,1
8082,5001,1,2,12.206077645517674,2,43,0,2,1500000,1,14.062371417145494,8.137379672092e-06,9.37490802815831e-06,36-45,Muy Bajo,0
25,17486,1,1,11.487187055725116,2,27,2,1,1600000,1,0.0,7.179487422648558e-06,0.0,26-35,Bajo,0
8013,5001,1,2,11.303919012306874,2,30,2,2,1500000,4,0.0,7.535940984243927e-06,0.0,26-35,Muy Bajo,1
8013,5736,2,1,11.156264806643742,2,25,3,1,2400000,4,0.0,4.64844173258417e-06,0.0,18-25,Alto,1
8013,5212,2,1,12.344194112626475,2,29,1,1,1500000,1,14.866332532446323,8.229457255446147e-06,9.910881747709716e-06,26-35,Muy Bajo,0
8082,5001,2,2,12.206077645517674,2,47,1,2,5000000,4,0.0,2.4412150408605266e-06,0.0,46-55,Muy Alto,1
8013,5001,2,2,12.549903455603712,2,62,1,1,1615000,1,14.866332532446323,7.770833241343944e-06,9.205153763029448e-06,56-65,Bajo,0
702,68276,3,1,11.601256803760194,2,67,0,1,1400000,4,0.0,8.286606083681508e-06,0.0,65+,Muy Bajo,1
8082,5001,2,2,12.206077645517674,2,61,0,1,1900000,4,0.0,6.424248011194559e-06,0.0,56-65,Medio,1
8082,5001,1,2,12.037659911047468,2,44,0,2,1600000,4,0.0,7.5235327421967035e-06,0.0,36-45,Bajo,1
8082,5001,2,2,12.611541086966117,2,25,1,2,1600000,1,15.1764873675101,7.882208252973665e-06,9.48529867638214e-06,18-25,Bajo,0
8013,5001,2,2,10.814363651708785,2,46,0,1,1500000,4,13.815511557963774,7.209570961425216e-06,9.21033489841925e-06,46-55,Muy Bajo,1
8013,27150,1,2,10.513905085497075,2,24,0,1,1650000,4,0.0,6.3720598263256055e-06,0.0,18-25,Bajo,1
8082,5001,1,2,11.002116507732016,2,49,0,2,1400000,4,0.0,7.858649035059272e-06,0.0,46-55,Muy Bajo,1
8013,5001,2,1,12.854120467510612,2,51,0,2,1400000,4,0.0,9.181508061430392e-06,0.0,46-55,Muy Bajo,1
8082,5001,2,2,10.444502847465175,2,66,2,1,2250000,1,14.062371417145494,4.641999202429321e-06,6.2499400743135195e-06,65+,Alto,0
8013,5001,1,2,13.204029996588776,2,46,0,2,1472000,1,14.866332532446323,8.970122979936002e-06,1.0099403826795174e-05,46-55,Muy Bajo,0
8013,5400,2,1,11.448098902352694,2,41,1,1,3000000,1,14.866332532446323,3.8160316954403325e-06,4.955442525667933e-06,36-45,Muy Alto,0
699,68276,1,2,10.203406942652387,2,33,0,1,2800000,4,0.0,3.644072606635636e-06,0.0,26-35,Muy Alto,1
25,17380,1,1,11.491763113668208,2,29,1,2,1600000,4,0.0,7.182347457075469e-06,0.0,26-35,Bajo,1
8013,5045,1,1,11.565622273970195,2,33,1,1,1800000,4,0.0,6.425342138126699e-06,0.0,26-35,Medio,1
8082,5001,2,1,12.206077645517674,2,41,2,1,1500000,4,0.0,8.137379672092e-06,0.0,36-45,Muy Bajo,1
8013,5250,1,2,9.210440366976515,2,34,0,1,1900000,1,14.866332532446323,4.847597641778354e-06,7.824381425297315e-06,26-35,Medio,0
8082,5001,1,1,12.847929163278051,2,22,1,1,1450000,1,14.978661680269909,8.86063469147818e-06,1.0330104379424503e-05,18-25,Muy Bajo,0
101,5059,3,1,11.28547264206792,2,47,0,2,1500000,1,14.062371417145494,7.5236434122830045e-06,9.37490802815831e-06,46-55,Muy Bajo,0
8013,5001,3,2,12.23761007152833,2,41,0,2,2000000,1,14.866332532446323,6.1188019763631765e-06,7.4331625496418865e-06,36-45,Medio,0
702,68001,2,1,11.694621826370264,2,58,0,2,1500000,4,0.0,7.796409353307275e-06,0.0,56-65,Muy Bajo,1
8013,5001,2,2,12.206077645517674,2,51,1,2,2500000,1,14.866332532446323,4.882429105235427e-06,5.946530634366275e-06,46-55,Alto,0
8013,5088,1,1,12.068860200423163,2,51,1,2,1300000,4,14.077875591662238,9.283731474378222e-06,1.0829126740411922e-05,46-55,Muy Bajo,1
8013,5318,1,1,12.103469436118337,2,44,0,2,1400000,4,13.592368256649284,8.645329136278e-06,9.708827534158392e-06,36-45,Muy Bajo,1
8013,5001,2,2,11.33810768429718,2,55,0,2,1820000,1,14.866332532446323,6.229726073940168e-06,8.168310090184743e-06,46-55,Medio,0
699,5315,2,1,11.416491654128922,2,37,0,2,2500000,4,0.0,4.566594835013635e-06,0.0,36-45,Alto,1
8013,5001,2,1,13.025142974284613,2,52,0,2,1400000,4,0.0,9.303666907584076e-06,0.0,46-55,Muy Bajo,1
25,5129,2,1,13.102474906423684,2,36,0,2,1600000,1,14.77102238760702,8.189041698363741e-06,9.231883222327374e-06,36-45,Bajo,0
8013,5837,1,2,10.12667110305036,2,34,0,2,2490000,4,0.0,4.06693455265695e-06,0.0,26-35,Alto,1
702,68081,1,1,12.310495721929088,2,31,0,1,3000000,1,14.062371417145494,4.103497206143961e-06,4.687455576563306e-06,26-35,Muy Alto,0
8082,5088,2,2,12.049424683420916,2,51,0,2,2000000,1,14.062371417145494,6.024709329355793e-06,7.0311821929816505e-06,46-55,Medio,0
8082,5001,3,2,12.506180941677355,2,69,0,2,1800000,1,15.319588176962746,6.9478744410016195e-06,8.51087759226953e-06,65+,Medio,0
8013,5837,1,2,11.857032765880566,2,24,1,2,1400000,1,14.866332532446323,8.469303068983927e-06,1.0618801366889255e-05,18-25,Muy Bajo,0
8013,5088,2,1,11.368292679274532,2,48,2,2,1350000,1,14.866332532446323,8.42095130246165e-06,1.1012090015078747e-05,46-55,Muy Bajo,0
25,5129,2,1,10.50284589546367,2,19,0,1,5000000,4,0.0,2.1005687589789823e-06,0.0,18-25,Muy Alto,1
8082,5001,2,2,12.206077645517674,2,55,0,2,5000000,4,0.0,2.4412150408605266e-06,0.0,46-55,Muy Alto,1
8082,5001,4,1,11.338583982516496,2,60,0,2,1500000,4,0.0,7.559050948977032e-06,0.0,56-65,Muy Bajo,1
8013,5172,1,2,12.077562908973375,2,42,1,1,1800000,1,14.866332532446323,6.709753444011073e-06,8.259069040765157e-06,36-45,Medio,0
8082,5001,2,2,12.611541086966117,2,49,0,2,2800000,4,0.0,4.5041202081592535e-06,0.0,46-55,Muy Alto,1
8013,5001,2,2,11.918397239722838,2,25,1,2,1800000,1,14.866332532446323,6.621328121330398e-06,8.259069040765157e-06,18-25,Medio,0
8013,5001,2,1,13.125566242750711,2,20,1,1,1300000,1,14.866332532446323,1.0096581650899277e-05,1.1435631612934392e-05,18-25,Muy Bajo,0
8013,5030,1,2,11.612779849672751,2,35,1,2,1300000,1,12.765691290604371,8.932900705209266e-06,9.819754977576457e-06,26-35,Muy Bajo,0
8013,5001,1,1,12.438080789982765,2,35,0,2,1500000,4,0.0,8.292048331956289e-06,0.0,26-35,Muy Bajo,1
8013,5001,1,2,8.294299608857235,2,31,2,2,1500000,4,0.0,5.5295293862185665e-06,0.0,26-35,Muy Bajo,1
699,20770,1,1,8.844768827529695,2,44,0,1,2100000,1,14.151983508870948,4.211792674160486e-06,6.739036557063996e-06,36-45,Alto,0
8013,5001,2,2,8.294299608857235,2,36,0,2,2200000,1,14.866332532446323,3.7701344721467106e-06,6.75742080682978e-06,36-45,Alto,0
699,68001,3,1,11.795258255490792,2,60,0,2,800000,4,0.0,1.4744054389295503e-05,0.0,56-65,Muy Bajo,1
8013,5837,1,2,9.210440366976515,2,60,1,2,1400000,4,12.765691290604371,6.5788812772108845e-06,9.118344408757117e-06,56-65,Muy Bajo,1
8013,5001,2,1,13.082386858701978,2,49,1,1,1450000,4,13.815511557963774,9.022329542325819e-06,9.527932434504371e-06,46-55,Muy Bajo,1
8082,5001,2,2,12.611541086966117,2,20,0,2,2400000,4,0.0,5.254806596733133e-06,0.0,18-25,Alto,1
8082,5001,2,1,12.34148164933907,2,20,0,1,1400000,1,14.062371417145494,8.815337738572379e-06,1.0044543837572612e-05,18-25,Muy Bajo,0
8013,5045,2,1,12.01884507390179,2,39,1,1,2000000,1,14.866332532446323,6.009419532241129e-06,7.4331625496418865e-06,36-45,Medio,0
8082,5001,2,1,11.689581000137556,2,49,1,1,2200000,4,0.0,5.3134434939518464e-06,0.0,46-55,Alto,1
8013,5001,2,2,11.96110517548593,2,23,0,2,1800000,4,0.0,6.645054739128439e-06,0.0,18-25,Medio,1
8082,5001,2,2,11.8983103072442,2,47,0,2,2000000,4,0.0,5.949152179046011e-06,0.0,46-55,Medio,1
8013,5001,1,1,11.780039967631906,2,25,1,1,1600000,4,0.0,7.362520378194704e-06,0.0,18-25,Bajo,1
8082,5001,3,2,13.017005083966255,2,44,0,2,1900000,1,15.319588176962746,6.851051701533976e-06,8.062936902118865e-06,36-45,Medio,0
8013,5001,2,1,10.850579033562996,2,39,1,2,1600000,4,0.0,6.781607657472087e-06,0.0,36-45,Bajo,1
8013,5001,2,2,11.328413511006964,2,60,0,2,1900000,1,14.866332532446323,5.962319762466948e-06,7.824381425297315e-06,56-65,Medio,0
8013,5088,1,1,11.532973160274006,2,34,1,2,1300000,1,14.866332532446323,8.871510991356166e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
25,17380,1,1,12.121364069603208,2,27,0,2,1850000,4,0.0,6.552085144604359e-06,0.0,26-35,Medio,1
8013,5001,1,1,9.210440366976515,2,21,1,1,1600000,1,14.866332532446323,5.7565216315343025e-06,9.291452025621437e-06,18-25,Bajo,0
8082,5001,2,2,12.611541086966117,2,26,0,1,1850000,4,0.0,6.817045551308414e-06,0.0,26-35,Medio,1
8013,5172,1,2,12.485479321143336,2,26,1,2,1300000,4,0.0,9.604207474566048e-06,0.0,26-35,Muy Bajo,1
8013,5001,3,2,12.984461304399384,2,29,0,1,1340000,4,0.0,9.68988926455979e-06,0.0,26-35,Muy Bajo,1
8013,5837,1,2,12.619757214462563,2,30,0,2,1900000,4,0.0,6.641973985520304e-06,0.0,26-35,Medio,1
699,68547,3,1,11.08913344016918,2,74,0,1,2300000,4,0.0,4.821360269047352e-06,0.0,65+,Alto,1
8013,5001,2,2,11.72541243609591,2,35,0,1,2200000,4,0.0,5.329730502893367e-06,0.0,26-35,Alto,1
8013,5861,1,2,11.287754860571386,2,39,0,2,1850000,4,0.0,6.10148581572193e-06,0.0,36-45,Medio,1
8013,5837,1,2,11.610823203246689,2,59,0,2,1800000,1,14.866332532446323,6.450453751551632e-06,8.259069040765157e-06,56-65,Medio,0
8013,5212,2,1,11.511484427173825,2,30,0,2,2000000,4,12.765691290604371,5.7557393357172445e-06,6.382842453880959e-06,26-35,Medio,1
8013,5042,3,1,12.585922465513782,2,41,0,2,2400000,4,0.0,5.24413217557567e-06,0.0,36-45,Alto,1
8013,5001,4,2,13.041190197654618,2,50,1,2,1300000,1,14.866332532446323,1.0031677050751974e-05,1.1435631612934392e-05,46-55,Muy Bajo,0
8082,5088,3,2,12.301387370778713,2,53,0,2,3700000,4,13.592368256649284,3.3246983908325195e-06,3.673612049469523e-06,46-55,Muy Alto,1
8082,5001,3,2,12.836027065676902,2,55,0,1,1900000,1,14.062371417145494,6.755800163093021e-06,7.4012442188954075e-06,46-55,Medio,0
8082,5001,3,1,12.206077645517674,2,47,0,2,1350000,1,14.151983508870948,9.041532299248425e-06,1.0482942982168864e-05,46-55,Muy Bajo,0
699,68655,1,1,10.973100049353931,2,27,0,1,2000000,4,0.0,5.486547281403325e-06,0.0,26-35,Medio,1
8082,5001,2,2,11.089209824443223,2,20,3,1,2000000,4,0.0,5.5446021399205415e-06,0.0,18-25,Medio,1
8013,5001,3,2,12.966188984583887,2,25,0,2,1800000,4,0.0,7.203434322860869e-06,0.0,18-25,Medio,1
8082,5001,3,2,12.290942147007929,2,38,0,2,1800000,1,15.319588176962746,6.828297399283627e-06,8.51087759226953e-06,36-45,Medio,0
8082,5001,3,2,12.206077645517674,2,57,1,1,2800000,1,14.062371417145494,4.359311887930638e-06,5.0222737124542076e-06,56-65,Muy Alto,0
8013,5172,1,2,13.985715672912974,2,47,1,1,1800000,1,14.866332532446323,7.769837723930694e-06,8.259069040765157e-06,46-55,Medio,0
8013,5837,2,1,10.97520814573592,2,38,0,2,2300000,4,0.0,4.771827553873202e-06,0.0,36-45,Alto,1
8013,5001,2,1,12.38024861693771,2,32,2,2,1400000,1,14.866332532446323,8.843028409935215e-06,1.0618801366889255e-05,26-35,Muy Bajo,0
8013,5001,2,2,12.199868439182548,2,44,1,2,1900000,4,13.815511557963774,6.4209800095802835e-06,7.271318045603015e-06,36-45,Medio,1
8082,5001,2,2,10.81975828421028,2,31,1,1,2200000,1,14.062371417145494,4.918069711882077e-06,6.391984102346087e-06,26-35,Alto,0
8188,5001,2,2,12.41111332414653,2,44,3,1,3000000,1,14.80876270134486,4.137036395703378e-06,4.93625258836409e-06,36-45,Muy Alto,0
8082,5360,3,2,12.503625837777218,2,57,0,2,1500000,1,14.731801689838347,8.33574500135481e-06,9.821194579095845e-06,56-65,Muy Bajo,0
25,17380,2,1,11.756091227313483,2,18,0,1,1500000,4,0.0,7.837388926616371e-06,0.0,18-25,Muy Bajo,1
8013,5837,1,2,12.381466091626082,2,42,0,1,1350000,1,14.866332532446323,9.171449570501119e-06,1.1012090015078747e-05,36-45,Muy Bajo,0
8013,5001,4,2,13.499567547347551,2,48,1,2,1800000,4,0.0,7.4997555819955385e-06,0.0,46-55,Medio,1
8013,5001,2,1,11.531727591932825,2,26,1,2,1600000,4,0.0,7.20732524037974e-06,0.0,26-35,Bajo,1
8013,5045,1,2,11.94102578612018,2,37,1,2,1300000,4,0.0,9.18539738517138e-06,0.0,36-45,Muy Bajo,1
8013,5120,1,1,11.764905227422815,2,31,0,2,1580000,1,14.866332532446323,7.446137836256316e-06,9.409065267962693e-06,26-35,Bajo,0
8013,5001,3,1,12.676079399771028,2,20,0,2,1800000,1,14.866332532446323,7.042262420838115e-06,8.259069040765157e-06,18-25,Medio,0
8013,5674,2,2,12.235713968638622,2,46,1,2,2000000,1,14.866332532446323,6.117853925392348e-06,7.4331625496418865e-06,46-55,Medio,0
699,68547,4,1,11.836247327485625,2,51,0,1,2500000,4,0.0,4.7344970371954345e-06,0.0,46-55,Alto,1
8013,5045,1,1,15.285780881360273,2,20,0,1,1600000,4,0.0,9.553607079845746e-06,0.0,18-25,Bajo,1
8013,5790,1,1,8.517393171418904,2,42,0,2,1600000,1,14.866332532446323,5.323367405032187e-06,9.291452025621437e-06,36-45,Bajo,0
8082,5001,5,2,13.815511557963774,2,40,0,2,2789000,1,14.731801689838347,4.9535699549637214e-06,5.282106994525405e-06,36-45,Muy Alto,0
8013,5001,2,2,9.90353755128617,2,37,0,2,2000000,1,14.866332532446323,4.9517662997599355e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5045,1,1,12.038204138405955,2,42,0,2,2000000,4,0.0,6.0190990596534476e-06,0.0,36-45,Medio,1
699,68276,2,1,10.009422902944795,2,32,0,2,2500000,4,0.0,4.003767559670894e-06,0.0,26-35,Alto,1
8013,5001,2,1,11.482991892511098,2,32,2,2,1600000,4,0.0,7.176865447278532e-06,0.0,26-35,Bajo,1
8013,5380,3,2,12.091486369787702,2,46,0,2,2300000,4,0.0,5.25716570114e-06,0.0,46-55,Alto,1
25,66088,2,1,9.8633424122317,2,24,1,2,1560000,1,14.062371417145494,6.32265133947459e-06,9.014334873596552e-06,18-25,Bajo,0
101,63130,2,1,10.699191321421166,2,29,0,1,1600000,1,15.1764873675101,6.686990396519231e-06,9.48529867638214e-06,26-35,Bajo,0
8013,5360,2,2,10.690876160169422,2,40,1,2,1500000,4,12.765691290604371,7.127246021948934e-06,8.510455186766123e-06,36-45,Muy Bajo,1
8013,5001,2,1,11.379211198482444,2,30,1,2,1450000,4,13.815511557963774,7.847726448797238e-06,9.527932434504371e-06,26-35,Muy Bajo,1
8013,68001,1,1,11.625986257254242,2,27,0,1,2100000,4,0.0,5.536181295749022e-06,0.0,26-35,Alto,1
8013,5088,3,1,9.319194776888263,2,20,1,2,1600000,4,0.0,5.82449309524698e-06,0.0,18-25,Bajo,1
8082,5001,3,2,12.899222326086994,2,58,0,2,2400000,4,0.0,5.3746737297555266e-06,0.0,56-65,Alto,1
8013,5001,3,1,11.146488743829542,2,33,1,1,1600000,1,14.866332532446323,6.966551110799019e-06,9.291452025621437e-06,26-35,Bajo,0
8082,5001,4,2,11.38978560712709,2,55,0,2,2600000,1,14.062371417145494,4.380685087093078e-06,5.408602310978147e-06,46-55,Muy Alto,0
8013,5147,2,1,11.031513001772588,2,36,0,1,2000000,4,13.592368256649284,5.515753743009423e-06,6.796180730234277e-06,36-45,Medio,1
8013,5001,1,2,10.308985993422082,2,24,0,2,1800000,4,0.0,5.7272112590060125e-06,0.0,18-25,Medio,1
8013,5001,3,2,12.054394739210274,2,23,0,1,1900000,4,0.0,6.344414944629121e-06,0.0,18-25,Medio,1
8013,5001,2,2,10.456251347665171,2,48,0,1,1650000,1,14.866332532446323,6.337118188210293e-06,9.009893043971685e-06,46-55,Bajo,0
