LineaDeCredito,CiudadDeResidencia,Estrato,UstedEsArrendadorOPropietario,ValorFactura,UstedTieneAlgunaDiscapacidad,Edad,PersonasACargo,Genero,IngresoPrincipalMensual,Viabilidad,ValorCupoAprobado
8013,5030,2,2,73007,2,30,1,2,1300000,4,0
8013,5147,2,1,52328,2,54,1,1,1700000,4,0
25,17653,2,1,19601,2,43,0,1,2500000,1,1280000
8013,5837,1,2,101802,2,22,1,2,1300000,4,0
8082,5001,2,1,150000,2,29,0,2,1900000,1,1280000
8013,5001,1,2,63309,2,53,0,2,1300000,1,2860000
8013,5001,2,1,161703,2,49,0,2,2000000,4,0
8082,5001,3,2,339675,2,20,0,1,1400000,1,3500000
8013,5659,2,2,758270,2,27,0,1,6000000,4,0
8082,5001,1,2,11890,2,61,1,2,1400000,1,3200000
8082,5001,1,2,400000,2,51,0,2,2700000,1,1280000
8013,5172,1,2,296674,2,23,1,2,1300000,4,0
8013,5001,3,1,694821,2,36,1,1,1500000,1,2860000
8013,5895,2,2,97800,2,48,1,2,1880000,4,0
8013,5890,1,1,73496,2,47,1,2,1200000,1,2860000
8013,5284,2,2,90000,2,39,1,1,1800000,4,0
8082,5001,2,2,321216,2,62,0,1,1400000,1,3900000
642,54001,2,2,115921,2,29,0,2,1840000,1,1280000
8013,5045,1,2,154466,2,40,0,2,6000000,1,2860000
8082,5001,2,2,120000,2,44,1,2,3800000,1,3900000
8013,5001,3,2,328977,2,48,0,2,1800000,1,2860000
8013,5837,1,1,6000,2,38,0,1,2800000,4,0
8013,5837,1,1,34663,2,22,0,2,1300000,4,0
101,63302,1,1,43063,2,23,0,2,1500000,1,1280000
8082,5001,3,2,156645,2,33,0,1,1500000,4,0
8013,5001,1,1,129707,2,27,0,1,2300000,4,0
8013,5001,3,1,216046,2,53,0,2,1400000,1,2860000
8013,5001,2,2,327184,2,42,0,2,1600000,1,2860000
8082,5001,2,2,111301,2,22,0,1,2300000,1,1280000
699,68464,2,1,71751,2,18,0,2,1500000,4,0
8082,5001,3,2,301414,2,24,0,1,1800000,4,0
702,68001,3,1,60000,2,19,0,1,1400000,4,0
8013,5001,1,1,10000,2,31,2,1,1600000,4,0
8082,5001,2,2,112147,2,36,0,1,1400000,4,0
8013,5172,2,2,199594,2,35,1,1,2200000,4,0
8013,5088,2,1,287516,2,55,0,2,2700000,1,2860000
699,68001,2,1,25865,2,53,0,1,8000000,1,1400000
702,68001,3,1,90000,2,44,0,1,1400000,4,0
8013,5001,2,2,327184,2,18,0,1,1500000,4,0
25,15131,2,1,97031,2,42,0,2,1500000,1,2300000
8082,5001,3,2,338796,2,64,1,2,1500000,1,1400000
699,68001,1,1,72629,2,55,0,2,5000000,1,1400000
25,17380,1,1,72245,2,44,0,2,1600000,1,2860000
8013,5001,1,2,89241,2,30,1,1,3400000,4,0
8013,5001,2,1,70015,2,20,1,2,1500000,4,0
8013,5001,3,1,133805,2,40,0,1,2000000,4,0
8082,5001,3,2,201396,2,69,0,2,1400000,1,4100000
8082,5088,2,2,232492,2,21,0,2,1500000,1,1280000
8013,5001,1,1,10000,2,37,1,1,2300000,1,2860000
8013,5659,1,2,5000,2,40,0,2,5000000,4,0
8013,5360,1,1,93415,2,35,0,2,3000000,1,2860000
702,68276,2,1,35052,2,55,1,1,1300000,4,0
8013,5001,2,2,95529,2,21,0,2,1500000,1,1000000
8013,5021,2,2,119028,2,50,0,1,2000000,4,0
699,68547,3,1,147211,2,51,0,2,4000000,4,0
8013,5001,2,2,86790,2,57,1,1,2000000,1,2860000
8082,5001,1,2,173599,2,57,0,1,2600000,1,1280000
8013,5001,2,2,117434,2,28,0,2,1980000,1,2860000
699,68001,3,1,94347,2,20,0,2,2500000,1,4500000
702,68498,2,1,28013,2,59,0,2,3700000,1,1300000
8013,5854,1,1,91920,2,28,0,2,1580000,4,0
8013,5001,2,2,129781,2,53,0,1,1980000,4,0
699,68001,3,1,48111,2,23,0,2,2000000,4,0
8013,5001,3,1,582521,2,30,1,2,1800000,4,0
8013,5045,2,1,157640,2,32,0,2,1300000,4,0
8013,5001,2,2,398899,2,28,2,2,1700000,1,2860000
8013,5308,2,2,150000,2,28,0,2,1500000,4,0
8013,5679,2,2,69067,2,60,1,1,2200000,1,2860000
8082,5001,2,2,49998,2,31,1,1,2200000,1,1280000
699,68547,2,1,33859,2,20,0,2,2000000,1,1400000
699,68001,2,1,74320,2,50,0,2,2500000,4,0
8082,5001,3,2,204500,2,60,0,2,2500000,1,1280000
699,68547,2,1,29688,2,38,0,2,2000000,4,0
8013,17614,1,2,245010,2,31,0,2,1600000,1,2860000
699,68307,4,1,88486,2,43,0,1,3000000,1,1280000
8013,5360,1,1,207034,2,32,0,2,1400000,1,2860000
8082,5001,2,2,276384,2,46,2,2,1400000,1,2800000
8013,5088,2,2,272002,2,30,2,2,1800000,1,2860000
8013,5250,1,1,4000,2,52,0,1,2000000,4,0
8082,5001,4,1,1354345,2,56,1,2,10000000,1,1280000
8013,5001,1,1,100000,2,18,0,2,800000,4,0
8013,5088,1,1,38379,2,22,1,1,1500000,4,0
8013,5001,1,1,3893545,2,59,0,2,1400000,4,0
8013,5360,1,1,93415,2,31,0,2,3000000,4,0
8013,5001,1,1,107292,2,29,1,1,1800000,4,0
8013,5001,2,1,775736,2,22,1,1,1400000,4,0
8013,5001,1,1,192258,2,18,0,2,2500000,4,0
8013,5001,1,1,10369,2,25,2,1,2400000,1,2860000
8013,5001,2,1,306672,2,23,0,2,1800000,1,1000000
702,68001,1,2,66950,2,59,0,2,1700000,1,1900000
8013,5001,2,1,449642,2,49,2,1,1850000,4,0
8013,5001,2,1,165190,2,46,0,2,1800000,1,2860000
8013,5001,2,2,144212,2,29,0,2,2500000,4,0
8013,5142,1,2,110000,2,30,0,2,2200000,1,2860000
8013,5001,2,1,89560,2,24,2,2,2000000,1,2860000
702,68001,1,2,23670,2,52,0,1,2000000,4,0
8013,5376,2,1,77991,2,29,0,2,1500000,4,0
8013,5088,3,2,342401,2,41,1,2,3118000,1,2860000
8013,5541,1,1,130801,2,26,0,2,1400000,4,0
8013,5411,1,2,92676,2,24,0,1,1300000,1,2860000
8013,5001,1,2,218393,2,18,0,1,2000000,4,0
699,68001,1,1,66519,2,19,0,2,2700000,4,0
8013,5380,3,1,235732,2,28,1,2,1800000,1,2860000
702,68001,1,1,87040,2,31,2,1,1750000,1,1280000
8013,5001,2,2,89090,2,48,0,2,1800000,4,0
8013,5001,1,2,82909,2,19,0,1,1800000,4,0
8013,5001,3,1,394694,2,39,1,1,2000000,1,2860000
8082,5001,3,2,191000,2,47,0,2,1890000,1,1280000
8013,5837,1,2,30000,2,37,2,2,1300000,4,0
8013,5045,1,2,342327,2,26,2,1,2300000,4,0
8082,5001,3,2,230000,2,56,0,1,3500000,1,1280000
8013,5088,3,1,168210,2,43,0,2,2700000,1,2860000
8013,5001,1,2,122918,2,30,1,1,1600000,4,0
8013,5001,2,2,416223,2,43,0,1,2400000,4,0
8013,5250,1,1,30000,2,23,0,1,1500000,4,0
8082,5001,1,1,95000,2,59,0,1,2080000,1,3200000
8013,5837,1,2,45603,2,53,0,1,1900000,4,0
8013,5001,1,2,122918,2,23,0,1,1500000,4,0
8013,5045,1,2,331858,2,35,0,2,2100000,1,2860000
8082,5001,3,1,169000,2,44,0,1,1300000,4,0
8013,5001,2,2,34760,2,48,0,1,1650000,1,2860000
8013,5790,1,1,94645,2,27,0,1,1690000,4,0
8013,5001,1,2,275357,2,20,0,2,1300000,4,0
8013,5250,1,1,5000,2,25,2,2,1400000,4,0
8013,5212,3,2,280000,2,49,1,2,1800000,1,2860000
8013,5001,2,1,597397,2,19,0,1,1600000,1,2860000
8013,5088,1,2,276891,2,19,0,2,1800000,4,0
699,68679,2,1,54983,2,28,0,2,1800000,1,1280000
8013,5001,1,2,209192,2,29,0,1,1600000,4,0
25,17380,2,1,169179,2,29,2,1,1300000,4,0
8013,5001,2,2,20254,2,45,0,2,1980000,1,2860000
8013,5360,3,1,137541,2,37,0,1,2600000,4,0
8013,5045,1,1,255369,2,37,0,2,2500000,4,0
8013,5411,1,1,160523,2,35,0,2,1400000,4,0
8013,5837,1,1,45603,2,45,0,2,1800000,4,0
8013,5837,1,1,10000,2,32,0,2,1460000,4,0
8082,5001,2,1,281000,2,33,0,2,1500000,1,3400000
8013,5837,1,1,4000,2,24,0,2,1800000,4,0
8082,5001,1,1,250000,2,49,0,1,1450000,1,3200000
8013,5079,2,2,189069,2,40,2,2,1500000,4,0
25,66682,2,1,69863,2,52,0,2,1450000,1,2860000
8082,5001,2,1,210020,2,63,0,2,2600000,1,3900000
8013,5001,1,2,117864,2,66,0,1,1600000,4,0
8013,5360,2,1,226536,2,31,0,1,1600000,4,0
8013,5001,2,2,692188,2,48,1,1,1600000,4,0
8013,5101,2,2,85000,2,46,2,1,2500000,4,0
25,17495,1,1,132939,2,27,0,1,2300000,4,0
8013,5001,2,1,280021,2,18,3,2,2300000,4,0
8013,17614,1,1,69269,2,28,0,2,1800000,1,2860000
8013,5001,2,2,135136,2,19,0,1,1800000,4,0
8082,5001,1,2,64000,2,52,0,1,1410000,1,2900000
8013,5079,2,2,80969,2,20,0,2,2300000,4,0
8013,5001,1,2,92961,2,22,0,1,1600000,1,2860000
8013,5045,3,1,221574,2,22,0,2,1600000,4,0
8013,5001,2,1,482394,2,29,1,1,3000000,4,0
8082,5001,2,1,261713,2,32,0,1,2500000,1,3900000
8013,5837,1,2,5000,2,44,0,2,1500000,4,0
8013,5045,3,1,295232,2,59,0,1,2500000,4,0
8013,5001,1,1,44971,2,22,2,1,1500000,4,0
699,68307,1,1,78431,2,38,0,2,1300000,1,2900000
8013,5001,2,2,189286,2,22,0,1,2500000,4,0
8082,5001,2,1,91855,2,33,1,2,3700000,1,1280000
8082,5001,2,1,300000,2,26,1,1,1450000,4,0
8013,5045,1,2,10000,2,41,0,1,1600000,4,0
8013,5001,1,1,10000,2,24,1,2,1500000,4,0
8013,5480,1,1,141389,2,22,0,1,1650000,4,0
699,68001,2,2,61887,2,65,0,2,2000000,1,1280000
8013,5045,3,1,221574,2,19,0,2,1000000,4,0
702,68001,1,1,23670,2,26,1,2,1600000,4,0
642,54001,3,2,2921514,2,56,0,1,20000000,1,1280000
8013,5837,1,1,1109610,2,38,0,2,1550000,4,0
8013,5001,2,2,132321,2,63,0,2,1800000,1,2860000
8082,5001,2,2,180000,2,27,0,1,3400000,1,2900000
8013,5001,2,1,167166,2,26,1,2,1500000,1,2860000
8082,5001,3,2,296000,2,40,0,2,3000000,1,2500000
8013,5837,1,1,376824,2,31,0,2,1400000,4,0
8013,5001,2,1,20000,2,46,1,1,2600000,4,0
8013,5001,3,2,427704,2,24,0,1,2060000,1,2860000
8013,5088,1,1,5000,2,56,2,2,1300000,4,0
8013,5250,2,1,40000,2,33,0,1,2300000,1,2860000
8082,5001,2,1,180000,2,53,0,2,3000000,1,3500000
8013,5411,2,2,110521,2,42,1,2,1700000,1,2860000
699,68001,1,1,54936,2,63,0,2,2500000,1,1280000
8082,5001,2,1,130000,2,59,0,2,1400000,4,0
25,0,1,1,48640,2,72,0,2,2000000,1,2860000
699,68547,3,1,65455,2,74,0,1,2300000,4,0
25,17380,1,1,98068,2,36,0,1,2500000,1,2860000
8082,5001,2,2,176424,2,32,0,1,1900000,1,1000000
8013,5045,1,1,465509,2,21,0,2,1800000,4,0
8082,5001,2,2,183000,2,25,1,2,1700000,1,3800000
8188,5360,2,2,321226,2,43,1,1,5000000,1,2700000
8013,5360,3,1,124366,2,23,1,2,1450000,4,0
8082,5001,2,1,200000,2,36,1,1,2900000,4,0
8013,5659,1,2,81544,2,35,0,2,1550000,4,0
8013,5088,1,2,420185,2,36,0,1,1900000,4,0
25,5129,2,1,4665,2,44,0,1,3000000,4,0
25,17495,1,1,248670,2,50,0,2,3000000,1,2860000
8013,5250,2,2,40000,2,49,0,2,1450000,4,0
101,63690,2,1,2000000,2,57,1,1,2800000,1,1280000
8013,5001,2,1,74372,2,49,1,1,2700000,4,0
699,68276,2,1,2500000,2,26,2,2,1800000,1,2500000
8013,5895,1,2,54902,2,53,0,2,2000000,1,2860000
8013,5001,1,1,10000,2,23,0,1,1900000,4,0
8013,5001,2,2,348324,2,42,1,2,2000000,4,0
8013,5837,1,1,10000,2,58,0,2,1800000,1,2860000
8082,5001,3,1,300000,2,43,0,1,4800000,1,1280000
8013,5001,2,2,200000,2,29,0,1,1400000,1,2860000
8082,5001,4,1,434000,2,30,0,2,1500000,4,0
8013,5045,3,1,721588,2,20,0,2,2100000,4,0
8082,5001,2,2,1776424,2,33,1,2,2000000,4,0
8013,5079,2,1,189069,2,34,0,1,1300000,1,2860000
8082,5001,3,1,270000,2,23,0,1,3000000,4,0
8082,5001,3,2,479419,2,30,0,2,4000000,1,1280000
699,68001,1,1,90153,2,23,0,1,3200000,4,0
8013,5001,2,2,150000,2,34,2,1,3200000,4,0
702,68276,2,2,52520,2,37,0,2,1300000,1,1400000
8013,5001,1,2,186051,2,20,0,2,2150000,4,0
702,68001,1,2,27590,2,38,1,2,1600000,1,1280000
8013,5659,1,2,354212,2,34,0,2,4500000,4,0
8013,5250,2,1,40000,2,19,1,2,1600000,4,0
8013,5045,3,1,100457,2,39,0,2,2000000,1,2860000
8013,5837,1,1,4000,2,25,0,2,1600000,4,0
8013,5045,3,1,100457,2,30,0,2,2000000,1,2860000
8013,5837,1,1,6000,2,50,0,2,1300000,4,0
101,5059,1,2,47974,2,28,1,2,2500000,4,0
8013,5001,3,1,400209,2,57,0,1,1500000,4,0
8013,5837,1,2,138905,2,19,0,2,1300000,4,0
8013,5361,1,1,10000,2,41,1,2,1500000,4,0
8013,5088,3,2,200346,2,34,0,2,1699000,4,0
8013,5659,1,2,5000,2,35,0,2,5000000,1,2860000
8013,5088,1,1,5000,2,44,0,1,1800000,4,0
8013,5001,2,2,274405,2,51,0,2,1800000,1,2860000
8013,5045,1,1,10000,2,29,0,1,1600000,4,0
8013,5001,1,1,510697,2,31,1,2,1550000,1,2860000
8082,5001,4,2,88413,2,55,0,2,2600000,1,1280000
8013,17380,1,1,112914,2,31,1,1,1800000,4,0
8082,5088,1,1,183456,2,28,0,2,2700000,1,3200000
8013,5001,1,1,30608,2,31,2,2,2000000,1,2860000
25,66400,2,1,442630,2,35,2,2,1500000,1,2860000
8013,5001,3,1,1064905,2,37,2,1,3000000,4,0
8082,5001,1,1,11000,2,43,0,2,1400000,1,3200000
8013,5001,2,2,110848,2,30,0,2,1980000,4,0
25,17873,2,1,84290,2,34,1,2,2000000,1,2860000
8013,5001,4,1,418137,2,31,1,2,1600000,1,2860000
8013,5001,2,2,78466,2,56,0,2,2000000,1,2860000
8013,5585,2,2,95895,2,25,1,1,3500000,4,0
699,68276,4,1,123765,2,37,1,1,3500000,1,1800000
8013,5088,2,2,183246,2,30,0,2,4000000,4,0
8013,5001,2,2,200000,2,61,1,1,4000000,4,0
699,20770,1,2,157082,2,48,0,2,2000000,4,0
702,68001,3,1,60000,2,45,0,1,1500000,4,0
8013,5001,2,2,230825,2,20,0,1,1650000,1,2860000
702,68001,2,1,41400,2,32,0,2,2500000,1,1400000
8013,5001,1,1,85000,2,29,0,2,1500000,4,0
8082,5001,3,1,170000,2,20,0,2,3000000,1,3500000
8013,5045,2,1,182375,2,24,0,2,1600000,4,0
8013,5045,2,1,437638,2,21,0,2,1650000,4,0
699,68276,2,1,61266,2,34,0,2,2800000,1,2500000
702,68001,3,1,10000,2,23,0,1,2000000,1,3100000
8013,5120,1,1,10000,2,31,0,1,2700000,4,0
8013,5001,2,2,274405,2,31,1,2,1800000,4,0
8013,5001,2,1,171012,2,29,0,1,2800000,1,2860000
25,17486,2,1,509105,2,31,0,1,2200000,4,0
8013,5088,2,2,150000,2,57,0,2,1400000,1,2860000
8082,5001,1,2,87185,2,55,0,1,2300000,1,3200000
699,68307,2,1,185579,2,21,0,1,2000000,1,3900000
8013,5001,1,1,4500,2,22,1,2,1500000,4,0
699,68001,3,1,19170,2,33,2,2,1500000,1,1280000
8082,5001,3,2,160826,2,38,0,2,1400000,1,2500000
699,20710,1,1,82013,2,25,1,1,2300000,4,0
8082,5001,2,1,256000,2,30,1,2,1400000,1,3900000
8013,5001,2,1,339835,2,41,0,2,2480000,4,0
8013,5088,2,2,249006,2,33,0,2,1657890,4,0
8013,5837,1,1,10000,2,30,0,1,2100000,1,2860000
8013,5659,1,2,5000,2,45,0,2,5000000,1,2860000
8082,5001,3,2,200000,2,62,0,1,2400000,4,0
8013,5001,3,1,214906,2,49,0,2,1600000,1,2860000
8082,5001,2,2,198096,2,21,0,1,1600000,4,0
8082,5001,3,2,255000,2,24,0,2,2500000,4,0
8013,5467,2,2,61492,2,30,0,1,1650000,4,0
702,68001,3,1,60000,2,36,0,1,1500000,4,0
8082,5001,1,1,276587,2,22,0,2,1800000,1,1280000
8013,5001,3,2,427704,2,25,0,2,1800000,4,0
8013,5001,3,2,328799,2,25,0,1,1500000,4,0
8013,5837,1,1,5000,2,72,0,2,1400000,4,0
8013,5659,1,2,166725,2,20,0,2,1760000,4,0
8082,5001,1,1,160000,2,44,0,2,1450000,4,0
8013,5579,2,1,79657,2,37,0,2,2300000,4,0
8082,5001,2,2,198096,2,26,0,2,1550000,1,2500000
8082,5001,3,2,557375,2,50,1,2,1500000,1,2900000
699,68276,4,1,131714,2,44,2,2,2500000,1,1280000
702,68081,4,1,119826,2,26,0,2,1800000,1,3200000
8013,5837,2,1,106187,2,24,0,2,1450000,4,0
8082,5001,2,2,72000,2,51,0,2,2500000,4,0
8013,5837,1,1,10000,2,21,0,2,1670000,4,0
699,68001,3,1,139922,2,18,0,2,1000000,4,0
642,54261,1,1,45870,2,27,1,2,1600000,4,0
25,5129,2,2,221332,2,46,0,1,4800000,4,0
8013,5411,3,2,443430,2,38,1,2,1700000,1,2860000
8013,5887,2,2,125,2,37,0,1,3900000,1,2860000
8013,5837,1,1,6000,2,24,0,1,1300000,4,0
8013,5001,3,1,101399,2,36,1,2,1400000,4,0
8013,5837,1,2,419647,2,24,0,1,1300000,4,0
8013,5001,2,1,171012,2,27,0,2,2700000,4,0
8013,5837,1,1,99251,2,21,0,2,1360000,4,0
8013,5088,1,1,84741,2,22,2,2,1250000,1,2860000
8082,5001,3,1,152000,2,66,0,2,1350000,1,2600000
8013,5736,3,2,155894,2,35,0,2,1700000,4,0
8013,5147,2,1,10000,2,21,0,2,1600000,4,0
8013,5659,1,2,4000,2,48,0,1,5000000,1,2860000
8013,5736,2,2,50000,2,23,1,1,3000000,1,2860000
8013,5001,1,2,334497,2,33,1,1,1800000,4,0
642,54261,1,2,45870,2,53,0,1,2000000,4,0
8013,5001,2,2,120000,2,24,0,1,1300000,4,0
8082,5001,2,1,67000,2,21,0,2,1400000,1,1400000
699,68276,1,1,28531,2,26,0,1,1300000,4,0
8013,5088,1,2,128728,2,27,1,2,1550000,4,0
8013,5659,1,2,166725,2,36,0,1,1970000,4,0
699,68307,1,1,220096,2,60,0,2,2000000,1,1280000
8013,5001,2,2,247968,2,36,0,2,1980000,4,0
8013,5045,2,1,380665,2,44,0,2,1800000,1,2860000
8013,5001,3,2,767556,2,49,2,2,1300000,4,0
8013,5001,3,2,1191641,2,32,1,2,2200000,4,0
8013,5001,3,2,203291,2,61,0,2,1300000,1,2860000
8013,5001,1,1,5000,2,23,2,2,1400000,4,0
8013,5101,2,1,120000,2,48,1,2,4000000,1,2860000
8013,5001,3,2,617389,2,40,0,2,1870000,1,2860000
8013,5250,1,1,132536,2,49,0,2,1600000,1,2860000
8013,5001,3,1,123899,2,32,1,2,1850000,4,0
8013,5837,1,1,4000,2,51,0,2,1800000,4,0
8082,5001,1,2,87284,2,25,0,2,2400000,1,1280000
702,68001,1,1,104534,2,21,0,1,1500000,4,0
8013,5001,3,2,538348,2,38,0,1,1750000,4,0
8013,5467,1,2,52126,2,21,0,1,1550000,4,0
8082,5001,3,2,589000,2,45,0,2,1600000,1,1280000
8013,5001,2,1,432446,2,33,0,2,2000000,1,2860000
8013,5088,1,1,10000,2,42,0,2,1400000,1,2860000
8082,5001,2,1,87000,2,25,0,1,3300000,1,3900000
8013,5001,3,1,45662,2,41,1,1,1500000,4,0
25,5129,2,1,358428,2,67,1,1,1600000,1,2860000
8013,5250,1,2,30000,2,42,1,1,2500000,4,0
8013,5490,1,1,89523,2,40,0,2,1700000,4,0
8013,5837,1,1,10000,2,28,0,2,1600000,4,0
8082,5001,2,2,70000,2,37,0,1,2200000,1,1280000
8013,5001,2,1,233861,2,28,0,1,1800000,4,0
8013,5120,1,1,42406,2,27,0,2,2900000,1,2860000
8013,5001,2,2,121628,2,33,0,2,1985239,4,0
8013,5250,1,1,132536,2,23,0,1,1600000,4,0
8013,5837,1,2,217373,2,28,0,1,2000000,4,0
8013,5837,1,1,486862,2,25,0,1,2000000,4,0
8013,5861,2,2,149000,2,62,0,2,2200000,1,2860000
8013,5001,4,2,388449,2,73,0,1,2800000,1,2860000
8082,5001,3,2,626323,2,61,0,1,1800000,1,1280000
8013,5861,2,1,127278,2,52,0,1,2000000,4,0
8013,5045,1,1,105410,2,33,1,1,1800000,4,0
25,0,2,1,78315,2,50,0,2,1900000,4,0
8082,5001,2,2,70000,2,46,1,2,1450000,1,1400000
699,68307,2,1,82687,2,25,0,2,1600000,4,0
702,68001,2,1,10000,2,40,0,1,1500000,1,2600000
101,5059,4,1,265753,2,60,0,2,1550000,4,0
8082,5001,2,1,103124,2,67,0,1,3100000,1,3900000
25,17380,1,1,94175,2,21,0,2,2000000,1,2860000
25,17873,3,1,68899,2,25,0,2,2500000,4,0
8013,5001,3,2,193305,2,21,0,1,2300000,1,2860000
702,68502,1,1,47835,2,50,0,1,3700000,4,0
8013,5088,1,1,247768,2,26,1,1,1250000,4,0
8013,5266,3,1,370000,2,31,2,2,5936000,1,2860000
25,5129,2,1,62175,2,63,1,1,1600000,4,0
8013,5088,2,2,150000,2,35,0,1,1800000,1,2860000
8082,5001,2,2,150830,2,28,0,1,1400000,4,0
699,68307,1,1,73364,2,31,0,2,2000000,4,0
8013,5001,3,1,135279,2,39,0,2,3500000,4,0
8013,5079,2,1,80000,2,20,0,1,1900000,4,0
8013,5001,1,1,193550,2,28,1,2,1800000,4,0
8013,5001,2,1,243511,2,25,0,1,2700000,4,0
8013,5212,2,1,342693,2,34,3,1,2000000,4,0
8082,5001,1,1,142280,2,38,0,2,2530000,1,2900000
699,68001,1,1,7319,2,18,0,2,2000000,4,0
8013,5001,2,2,164366,2,40,1,2,4200000,1,2860000
8013,5837,1,2,4000,2,36,0,1,1800000,1,2860000
699,68229,1,1,26128,2,19,1,1,1900000,1,1280000
8013,5001,1,1,878117,2,25,1,1,2300000,4,0
8013,5615,3,1,48049,2,19,0,1,2200000,4,0
8013,5001,1,1,27790,2,27,0,2,1600000,4,0
8013,5001,3,2,153855,2,23,0,1,2350000,4,0
8082,5001,3,1,219000,2,44,1,1,2500000,1,0
8013,5001,1,2,70589,2,34,2,1,1860000,1,2860000
101,5059,1,1,28179,2,64,0,2,1700000,1,2500000
8013,5659,1,2,10000,2,25,0,2,2050000,4,0
8013,5001,1,1,85566,2,38,3,1,2600000,4,0
25,17873,3,1,54506,2,36,0,2,2300000,1,3100000
8013,5250,1,1,350414,2,59,0,2,1700000,1,2860000
8082,5001,2,2,70000,2,64,2,1,1450000,1,2500000
8082,5001,1,1,152000,2,46,1,2,1350000,1,3200000
8013,66001,1,1,37590,2,37,0,2,1650000,1,2860000
8013,5490,1,2,89593,2,42,0,1,1800000,4,0
699,68307,2,1,336507,2,38,0,2,2300000,4,0
25,17380,1,1,388763,2,38,0,2,1500000,1,2860000
8082,5001,2,2,105432,2,46,0,1,2000000,4,0
8013,5001,2,1,145633,2,21,0,2,1300000,4,0
699,68001,1,1,7319,2,22,0,1,2000000,4,0
699,68307,2,1,82687,2,72,0,1,2800000,4,0
8013,5308,2,2,255372,2,26,0,1,1980000,4,0
25,0,2,1,78315,2,64,0,1,2100000,4,0
699,68001,3,1,228200,2,30,0,1,4600000,4,0
8013,5001,2,1,53089,2,36,0,2,1800000,4,0
8013,5837,1,2,161429,2,28,0,1,2200000,4,0
8082,5001,3,1,390000,2,38,0,2,6000000,1,1280000
702,68502,2,1,35634,2,71,0,2,3300000,1,1300000
8013,17614,1,1,70981,2,31,0,2,1600000,1,2860000
8013,5001,3,1,338270,2,22,0,2,1800000,1,2860000
8013,5467,1,2,52126,2,42,0,2,1550000,4,0
8082,5001,1,1,172569,2,26,0,2,1300000,4,0
8082,5001,2,1,322800,2,49,1,2,1600000,1,3900000
8013,5250,1,2,613584,2,40,0,2,2000000,4,0
8013,0,2,2,50000,2,33,0,1,2000000,1,2860000
8013,5615,3,1,48049,2,36,1,2,2300000,4,0
8013,5001,2,2,260895,2,71,0,2,2800000,1,2860000
8082,5001,3,2,150000,2,47,3,1,2200000,1,1400000
8082,5001,1,1,22000,2,19,0,2,1300000,4,0
8082,5483,1,2,230000,2,37,0,2,1900000,4,0
8013,5376,3,1,10692,2,54,0,2,2200000,4,0
8013,5001,3,2,177506,2,21,0,1,1600000,4,0
8013,5837,1,2,4000,2,30,0,2,1600000,4,0
8013,5088,3,1,157941,2,41,0,2,2800000,4,0
8082,5001,4,1,183503,2,22,0,1,1800000,4,0
8013,5001,2,2,98598,2,26,0,1,1450000,1,2860000
8013,5607,1,2,289361,2,59,0,2,1980000,1,2860000
8082,5001,2,2,200000,2,47,0,2,7000000,1,3500000
8013,5001,1,2,6338014,2,38,1,2,1800000,4,0
25,17380,1,1,186773,2,23,0,1,1700000,1,2860000
8082,5001,3,1,181744,2,24,0,2,3000000,1,3500000
8013,5837,1,1,716555,2,49,0,2,1600000,1,2860000
8013,5147,2,2,183064,2,24,0,1,2000000,1,2860000
699,20770,1,1,80332,2,44,0,2,2000000,1,1400000
8082,5001,2,1,94590,2,44,0,1,2300000,4,0
8013,5679,2,1,72614,2,24,0,2,1500000,4,0
642,54874,2,2,16850,2,68,3,2,2500000,1,0
8013,5001,2,2,50000,2,57,0,2,1800000,4,0
8013,5411,1,2,43000,2,44,0,2,1450000,1,2860000
699,68406,2,1,63907,2,19,0,2,1700000,4,0
8013,5030,2,1,166486,2,18,0,2,1300000,4,0
8082,5001,3,2,450000,2,44,0,2,1900000,1,4500000
702,68307,1,1,10000,2,44,0,2,1400000,4,0
8013,5001,1,1,42232,2,29,1,1,2000000,1,2860000
8013,5001,2,1,113886,2,18,0,1,1450000,4,0
8013,5001,2,1,103230,2,48,0,1,1472000,1,2860000
8082,5001,2,2,194374,2,33,0,2,1500000,1,3900000
8082,5631,4,2,303952,2,57,0,2,2500000,1,6500000
8013,5001,3,1,173756,2,45,0,2,1500000,4,0
702,68001,1,2,50097,2,65,0,2,4000000,1,1900000
8013,5837,1,2,5000,2,55,0,2,1900000,1,2860000
699,5615,2,2,108790,2,32,3,1,1800000,4,0
702,68001,1,1,45576,2,40,0,1,1300000,4,0
8013,5001,2,1,2941840,2,33,0,2,1300000,1,2860000
699,68001,2,1,68394,2,71,0,2,3300000,1,1280000
702,68502,2,1,103847,2,69,0,2,3300000,1,1280000
8013,5001,2,2,120000,2,30,0,1,1200000,4,0
8013,5837,1,2,5000,2,62,0,1,1400000,4,0
25,5129,4,1,89088,2,26,0,1,2000000,4,0
702,68001,1,1,152753,2,28,0,2,1700000,4,0
8013,5250,1,1,330414,2,19,0,1,1400000,4,0
8013,5659,1,2,5000,2,39,0,2,1780000,4,0
702,68276,2,1,35052,2,19,0,2,1300000,4,0
699,68001,1,2,49201,2,43,0,2,2000000,1,2000000
8013,5001,2,1,62046,2,30,0,2,1500000,4,0
8013,5045,1,2,10000,2,38,0,1,6000000,1,2860000
